apple,apricot,avocado,banana,bilberry,blackberry,blackcurrant,blueberry,boysenberry,currant,cherry,cherimoya,cloudberry,coconut,cranberry,cucumber,damson,dragonfruit,durian,elderberry,feijoa,fig,gooseberry,grape,raisin,grapefruit,guava,honeyberry,huckleberry,jabuticaba,jackfruit,jambul,jujube,kiwano,kiwifruit,kumquat,lemon,lime,loquat,longan,lychee,mango,mangosteen,marionberry,melon,cantaloupe,honeydew,watermelon,mulberry,nectarine,nance,olive,orange,clementine,mandarine,tangerine,papaya,peach
-0.080803,0.1469,-0.26271,0.063748,0.16697,0.19485,0.11273,0.25737,0.43344,-0.12257,0.43429,0.13067,0.63159,0.03591,0.28335,0.14074,0.14311,0.60452,-0.04797,0.81882,0.39916,0.23343,0.19506,0.46942,-0.60382,0.54903,0.19575,0.48233,-0.031695,0.27193,-0.29585,0.30753,-0.1265,0.2745,0.24491,-0.16867,0.071082,-0.12358,0.15706,-0.43275,0.12921,0.24204,-0.33275,0.67793,0.55837,0.01341,0.5748,0.45667,0.76968,-0.18907,-0.33579,-0.042968,-0.46282,0.068182,-0.10721,-0.13322,0.087983,0.24957
0.73854,-0.17036,0.014338,-0.17859,0.23661,-0.14331,-0.4367,-0.040598,-0.32823,-0.22724,-0.009087,0.10434,-0.20487,-0.80062,-0.20124,-0.24182,-0.48621,-0.66294,0.049613,-0.004169,-0.61332,-0.049946,-0.36934,-0.26908,-0.15784,-0.77339,-0.73502,-0.2238,-0.023671,-0.0013061,-0.13396,-0.18582,-0.40751,0.14358,-0.38401,-0.029081,-0.62498,-0.58549,0.051571,-0.33787,-0.56597,-0.43869,-0.53324,0.08966,-0.15799,-0.34789,-0.1151,-0.19244,-0.54674,-0.23882,-0.16558,0.034493,-0.45917,-0.27772,-0.092539,-0.32026,-0.31164,-0.14594
-0.47205,-0.45318,-0.088897,-0.57415,-0.21646,-0.16889,-0.077934,-0.26963,-0.090486,0.36712,-0.28378,-0.32648,1.1699,-0.20647,-0.50757,-0.71381,-0.6438,-0.01683,-0.35696,0.41218,-0.16969,-0.34879,-0.031539,-0.39881,0.021414,-0.19736,-0.35384,-0.51243,-0.21157,0.19902,-0.29111,-0.028616,0.34449,-0.138,-0.28007,-0.13839,-0.39411,-0.44135,-0.035177,-0.016081,-0.069566,-0.47893,0.42931,-0.077886,-0.42628,-0.55153,-0.25916,-0.49386,-0.44504,-0.31932,0.033051,-0.3162,-0.38051,-0.32081,-0.67902,-0.22127,-0.5145,-0.29131
0.36932,0.85624,0.56162,0.61186,0.97424,0.31341,0.62467,0.37516,0.70842,0.68958,0.42626,0.34485,-0.71389,0.28834,0.44387,0.44429,0.16737,0.33099,0.18181,0.49441,-0.10316,0.77351,0.039237,0.86164,0.3638,-0.22748,0.16405,0.22211,0.28323,0.34074,0.22377,0.7442,0.63754,0.496,-0.023464,-0.18791,0.40156,0.48481,0.93891,0.42517,0.4055,-0.04732,0.38676,0.12252,0.21742,0.25321,-0.31407,0.49077,0.38591,0.22685,-0.50207,0.50639,0.75786,0.2726,0.45614,0.65658,0.1383,0.56015
-0.53281,0.38365,0.24416,0.12855,0.4898,-0.24519,-0.29253,0.56673,0.13737,0.32927,-0.13118,-0.15583,-0.20645,-0.15898,0.42677,0.52854,0.48832,0.17246,-0.50811,0.49905,-0.058946,0.29359,0.75144,0.70044,0.53254,0.40603,0.37461,-0.19651,0.1325,0.1062,-0.2047,0.36055,-0.34155,0.23775,0.5084,-0.27831,-0.052701,0.068887,0.094305,0.0078273,0.36665,0.22223,-0.18594,0.54473,0.77542,0.50373,0.53031,0.3808,0.1253,0.083076,-0.18114,-0.13477,-0.20103,-0.38663,-0.33789,0.23999,0.74011,0.20859
0.19553,0.17149,-0.19693,0.029523,0.11106,0.10472,0.77451,-0.32429,-0.19519,0.57944,-0.24032,0.2827,-0.637,-0.1759,-0.25589,0.61048,0.55029,0.44041,0.30098,-0.23058,0.013871,0.18457,0.2416,-0.059409,-0.11998,-0.032081,-0.44225,0.21942,0.082318,0.0043633,0.22731,0.2778,0.42331,-0.085089,0.12771,0.20411,0.18473,0.034518,0.33508,0.39634,-0.081723,-0.0092712,-0.13811,-0.50635,0.50192,0.11177,-0.012915,0.0748,0.6678,0.089087,-0.20725,0.59008,-0.1577,-0.12433,0.68412,0.0079497,-0.10386,0.21663
0.32379,0.33095,0.57797,0.49828,0.035848,-0.22371,0.27604,0.30617,0.052495,0.56962,-0.32728,0.17449,0.63896,0.17307,0.27026,0.35391,-0.069167,-0.34549,-0.015585,0.14841,0.31756,0.32611,0.26631,0.3362,0.39442,0.39923,0.35981,0.25891,-0.048454,0.019477,0.14602,0.33178,-0.14244,0.026877,0.64499,0.40144,0.091576,0.056189,0.42396,-0.035118,-0.00026574,0.13315,-0.1054,0.32516,-0.06832,0.33142,0.12973,0.28367,1.0024,0.25549,-0.15016,0.20204,-0.30292,0.49683,-0.1992,-0.19843,0.39006,0.16212
-0.65355,-0.43435,-0.78607,-0.43115,-0.50791,-0.2444,-0.55754,-0.9993,-0.51913,-0.71659,-0.76112,-0.32495,-0.69188,-0.61562,-1.1945,-0.71768,-0.56258,-0.54801,-0.057888,-0.53387,-0.80059,-0.51706,-0.78209,-0.77968,-0.020764,-0.14035,-0.16593,0.056889,-0.44111,-0.11763,-0.27968,-0.4553,-0.47393,-0.45744,-0.46075,-0.54322,-0.60926,-0.49787,-0.25314,-0.79247,-1.2322,-0.73078,-0.15161,-1.0665,-0.64027,-0.72522,-0.61077,-0.4151,-0.23273,-0.90409,-0.013905,-0.35424,-0.28047,0.35358,0.064247,-0.21635,-0.35929,-0.53772
0.11196,-0.14486,-7.57E-05,0.47062,-0.078119,-0.016146,-0.28191,0.43786,-0.35494,-0.35018,-0.21287,-0.028756,0.20965,0.043293,0.39103,0.42897,0.57674,0.89566,0.58013,-0.61641,0.23157,0.12593,0.29293,-0.29648,0.10111,0.2992,0.23917,0.12652,0.5575,-0.077733,-0.12299,-0.59317,0.61872,0.075063,0.015177,0.11469,-0.17349,0.1731,-0.21447,0.2492,0.34645,0.22538,-0.18009,-0.091212,-0.10775,0.018163,-0.30523,0.2122,-0.17751,0.11921,-0.097523,-0.72877,-0.20029,-0.07936,0.2103,0.0092209,0.30913,-0.058536
-0.60332,-0.19485,-0.61187,-0.51544,-0.66745,-0.28376,-0.40465,-0.33609,0.05503,-0.23718,0.21181,-0.26214,-0.56458,-0.45351,-0.47818,-0.64731,0.093542,0.28857,-0.74966,-0.22252,0.2785,-0.011283,0.12609,-0.69849,-0.41242,-0.53123,-0.31592,-0.14385,0.44386,0.13235,0.015322,0.39435,-0.67792,0.025229,-0.38164,0.26634,-0.5908,-0.27752,0.2025,-0.13607,-0.37137,-0.29935,-0.23394,0.2743,-0.20873,-0.18559,0.20867,-0.48624,0.20403,0.33485,0.10442,-0.25934,-0.35605,0.27686,0.23241,-0.21313,-0.049776,-0.17048
0.1939,0.17263,0.24602,-0.10846,-0.21942,-0.011449,-0.13346,-0.054637,-0.19966,-0.29212,-0.18802,-0.010361,-0.34583,-0.20311,-0.3294,0.016169,-0.089885,-0.063729,0.22543,-0.2174,-0.58559,-0.055163,-0.58151,0.29481,0.48515,-0.28362,-0.13348,-0.28513,-0.26372,-0.14536,-0.27171,0.30487,-0.035296,0.018628,0.21395,-0.47508,-0.30141,-0.099645,0.035282,0.35721,0.009901,-0.023041,-0.34338,-0.37206,-0.41481,-0.095993,0.19669,0.12882,0.53818,-0.47662,-0.070436,0.01891,-0.0052937,-0.008628,-0.72136,-0.47074,-0.22919,-0.095974
0.16044,0.5035,0.76449,0.18296,0.018183,0.022066,-0.10043,0.39267,0.13468,0.12775,0.17504,-0.20083,0.13395,0.48836,0.42466,0.96691,0.24184,0.74196,-0.058117,0.55965,-0.25237,0.36525,0.3798,0.43809,0.49924,0.67,0.11842,0.17415,0.28232,0.034655,-0.080559,0.35749,0.44026,0.16936,-0.0028025,1.0415,1.1669,0.55376,0.12211,0.30828,0.23708,0.30505,0.2495,0.69555,0.36809,0.41424,0.51068,0.57125,0.33767,0.5065,0.30361,0.73455,0.90525,0.031098,1.2338,0.024054,0.18491,0.54984
-0.39525,-0.56003,-0.69119,0.059183,-0.52154,-0.13486,-1.2855,-0.036074,-0.3817,-0.91894,-0.50583,-0.37457,-0.1708,-0.43685,-0.41799,-0.27941,-0.3726,-0.80331,-0.52266,-0.68795,-0.58627,-0.9,-0.30863,-0.43703,-0.18217,-0.961,-0.7623,0.16073,-0.040772,0.5936,-0.22659,-0.22343,-0.26657,-0.41517,-0.50446,-0.51047,-0.61136,-0.73292,-0.33002,-0.45248,-0.98085,-0.66308,-1.2598,-0.092698,-0.75946,-0.55727,-1.0755,-0.14253,-0.49783,-1.0868,0.38816,-0.51133,-0.62196,-0.56221,-0.1096,-1.0183,-0.94131,-0.69362
-0.096692,0.015339,0.3401,0.15449,-0.03468,-0.44155,-0.76545,-0.41328,-0.49405,-0.1537,0.091353,0.16815,0.12233,0.52847,-0.060084,-0.0088132,-0.53411,-0.0010313,0.0067978,-0.38744,-0.085144,-0.50735,-0.047928,-0.40085,0.089255,-0.71171,-0.63585,0.00030709,-0.16172,-0.43733,0.3922,0.27348,0.46185,-0.4288,0.13131,-0.12521,-0.040399,-0.38606,0.10511,0.32438,-0.32727,-0.1758,-0.010607,-0.37253,-0.56656,-0.71911,-0.79796,-0.3207,-0.19525,-0.33334,0.067854,0.050578,-0.17943,0.087883,0.10592,-0.79553,-0.12714,-0.31797
-0.53008,-0.045404,0.068148,-0.21294,-0.4696,-0.23125,-0.025246,-0.013727,0.41913,-0.30413,-0.38955,-0.1722,-0.14725,-0.43333,-0.011249,-0.1815,-0.39165,0.20795,-0.030972,0.12568,0.065925,-0.23348,0.074291,-0.29544,-0.69682,-0.37244,-0.17893,0.14331,-0.63141,-0.31722,-0.15822,-0.10876,-0.097752,-0.28573,-0.096995,-0.076781,-0.30945,-0.39751,-0.68213,-0.10851,0.14397,-0.51113,0.0013978,-0.1387,-0.70553,-0.40838,-0.91913,-0.031102,-0.025453,0.10436,0.0044861,-0.33094,-0.24408,0.094449,-0.44197,-0.67786,0.058428,-0.081446
0.075331,-0.12801,0.33562,0.31614,0.76055,0.19107,0.29787,0.16879,-0.44986,-0.22935,-0.031098,0.29992,-0.53462,0.19918,0.36518,0.28694,0.25839,-0.46575,0.25552,0.82088,0.083316,0.16467,0.25974,0.45716,0.30567,-0.24346,-0.068104,-0.21366,0.093477,0.18788,-0.067733,-0.37674,-0.037675,0.17342,0.61762,-0.15839,-0.2236,-0.42181,0.17368,0.28777,0.3273,-0.1224,0.65547,-0.27552,0.348,0.5006,0.23063,0.019403,-0.24167,-0.30712,-0.0413,0.17008,-0.69421,-0.22953,-0.56491,-0.74812,-0.10388,-0.098689
0.12716,0.0022097,-0.38676,-0.0043757,0.44477,-0.069456,0.24623,-0.11632,0.42264,0.4936,0.023026,-0.035269,-0.00028919,-0.42353,-0.39312,0.17653,0.1508,0.15191,-0.21713,0.6378,0.25897,0.37064,0.48267,0.26271,0.1965,-0.21777,0.29218,-0.3514,0.6519,-0.35543,-0.19997,0.29483,0.62073,0.50711,0.19825,0.11543,-0.021354,-0.13971,0.48693,-0.066505,-0.52141,-0.1204,-0.010252,0.42034,0.040412,0.27731,0.2365,0.42638,0.063598,-0.060981,-0.25925,0.21009,-0.28692,-0.086813,-0.052223,-0.24583,0.26817,-0.20102
-0.49403,-0.60043,-0.6562,-0.10504,0.025397,0.20922,-0.053124,0.27658,0.060348,-0.28743,0.40413,-0.43394,-0.099554,-0.054898,-0.28674,-0.43052,0.3492,0.014766,0.33663,0.58756,0.40637,-0.3624,-0.11643,-0.022241,-0.1863,-0.44637,-0.24678,0.47786,0.12061,0.20983,-0.15437,-0.17556,0.46485,0.13756,-0.66978,0.22954,-0.16109,0.56161,0.27031,0.2532,-0.025795,-0.3311,-0.053962,-0.21318,-0.32223,-0.28828,-0.16355,0.1379,-0.26856,-0.28888,0.37601,-0.49681,0.35689,0.07519,0.27871,-0.1054,-0.3482,-0.004184
-0.014889,-0.40146,-0.015118,-0.29134,-0.34422,-0.08316,-0.32695,-0.36798,-0.66488,-0.51213,-0.64587,0.28135,-0.065621,-0.38827,0.078263,-0.48832,-0.21019,0.2006,-0.077712,-0.072333,0.59408,-0.018642,-0.23263,-0.017438,-0.59217,0.25392,-0.20551,0.16901,-0.40695,0.29309,-0.10966,0.096048,-0.16579,0.23853,0.41899,-0.049289,-0.31691,-0.06422,-0.30835,-0.26501,-0.03924,-0.20293,0.073139,-0.17946,0.058844,0.16734,-0.17542,-0.10019,-0.42179,-0.60358,0.075955,-0.40274,0.04945,-0.4519,-0.47253,-0.35952,-0.39625,-0.071612
-0.25521,-0.50757,-0.33124,-0.56328,-0.087373,-0.15028,-0.50513,-0.53548,-0.75565,-0.55684,0.26002,0.1016,-0.017623,-0.43755,-0.29467,-0.3298,-0.24154,-0.56534,-0.45592,-0.28325,0.50827,-0.41482,-0.37843,-0.43599,-0.26177,-0.27081,-0.3306,-0.61639,0.64152,-0.035216,-0.049896,-0.52537,0.1779,-0.066208,0.039065,0.59095,-0.43124,-0.61155,0.32679,0.51279,-0.26628,-0.41427,-0.22151,-0.0046168,-0.40347,-0.076146,-0.02446,-0.32675,-0.28467,-0.019809,0.21409,-0.64092,-0.093454,0.4925,-0.13693,-0.2501,-0.2415,-0.12299
-0.00064457,-0.01495,-0.74237,0.2519,-0.24474,0.046446,-0.036988,0.13457,-0.036012,-0.22158,-0.035343,-0.24766,-0.35243,-0.38011,0.14178,-0.43964,-0.39603,-0.11801,-0.67846,-0.41718,-0.32129,-0.43598,-0.57099,0.079585,0.30776,-0.25915,-0.59501,0.24138,-0.13021,-0.19129,-0.58968,-0.075231,0.3512,-0.13773,0.024728,-0.91957,-0.59001,-0.29034,-0.3632,-0.26301,-0.42444,-0.57923,0.083213,-0.29682,-0.29283,-0.13732,-0.51559,-0.26976,0.2494,-0.22562,-0.41744,-0.73415,-0.55136,-0.24877,-0.74235,-0.54536,-0.31211,-0.04321
-0.14093,-0.30985,-0.5047,-0.46902,-0.18816,-0.539,-0.26328,-0.2319,-0.13365,-0.17811,0.28732,0.28002,-0.65853,-0.10056,-0.04201,-0.36565,-0.54965,0.18727,0.20354,-0.24813,0.28759,-0.022384,-0.22468,-0.10199,-0.11259,-0.9863,0.36534,-0.10573,0.72632,-0.20324,0.45107,-0.17707,-0.14721,-0.29993,-0.29467,0.0077537,-0.33036,0.20704,-0.21299,-0.12977,-0.41643,0.31538,-0.18195,-0.25822,0.022255,-0.23801,0.16139,-0.0057769,0.27587,-0.11676,0.42115,-0.073462,-0.35482,-0.08101,0.074647,-0.51568,-0.28675,-0.14989
-0.60087,-0.43508,0.09988,-0.0817,-0.30361,-0.23799,-0.10122,-0.18664,0.10341,-0.43688,0.13313,-0.5581,0.27309,0.42407,-0.14337,-0.1505,-0.1822,0.94851,0.15577,-0.21136,0.30416,-0.41086,0.42625,-0.18751,-0.2458,-0.092886,-0.00054634,0.1802,0.25101,0.049172,0.42592,0.069607,0.082566,-0.19437,0.30001,-0.56133,-0.1355,-0.16352,-0.34413,-0.13698,-0.051744,-0.049407,0.05895,0.35964,-0.36676,0.010629,-0.47071,-0.21878,-0.05987,-0.261,0.32348,0.38621,0.037776,-0.039585,0.67433,0.15583,0.083584,-0.10306
0.12396,-0.26481,0.044267,-0.11902,0.38054,0.47971,-0.26325,0.34475,0.22638,0.13275,0.15158,-0.27078,0.4708,0.17268,0.26201,0.02055,0.23183,0.36411,-0.51225,0.53322,-0.21283,0.20225,0.62413,0.59705,-0.13543,0.62108,0.37245,0.25259,0.37308,0.2059,-0.059272,-0.26079,0.36198,-0.1098,0.43677,0.14766,-0.023593,0.39368,-0.2137,-0.099567,0.33189,0.144,0.64351,0.026893,-0.10503,-0.29188,0.24313,0.028906,0.4332,0.21495,-0.413,-0.055666,0.15004,0.034949,-0.29247,0.19898,0.35857,0.22818
-0.29585,-0.19993,0.17633,-0.11042,-0.037735,0.15513,0.26438,-0.1739,0.24522,-0.24108,0.20341,-0.22507,0.16234,-0.18466,-0.19754,0.088549,0.11454,0.30278,0.57883,0.14678,0.095832,0.074752,-0.2775,-0.077417,0.061749,-0.84833,-0.20586,0.075,0.10399,-0.13627,0.38819,-0.084097,0.16006,-0.17014,-0.10414,-0.033657,-0.43692,-0.3452,0.089057,0.57307,-0.1447,0.076793,0.22621,-0.056854,-0.5116,-0.37276,-0.30943,-0.34626,0.032869,-0.079822,0.26848,-0.51402,-0.28347,-0.47111,-0.6286,-0.37212,-0.56775,-0.041589
-0.14267,0.42191,0.32423,-0.0018821,0.013014,-0.1593,0.61007,0.5872,0.079573,0.35864,0.33899,-0.41079,0.47576,0.33257,0.4017,0.24116,-0.28026,-0.57842,-0.26858,0.521,-0.08726,0.24908,0.11935,0.53217,0.019746,0.078756,-0.050292,-0.17344,0.0014964,-0.14303,-0.41282,-0.081005,-0.1567,-0.51298,0.43946,-0.013375,0.25596,0.09037,0.15075,-0.54323,0.10626,0.065087,-0.08528,0.28434,0.098459,-0.16513,0.33579,0.070222,-0.16006,0.41198,0.29554,0.55008,0.098917,0.025693,0.010287,-0.11607,0.034392,0.29213
-0.88962,0.42303,0.4436,0.70705,0.39729,-1.194,0.24883,0.43128,-0.15176,0.35232,0.25655,-0.038596,-0.34654,1.1868,0.2742,0.93222,-0.23155,0.10339,0.85143,0.67215,-0.70956,0.72986,0.2604,0.88756,0.60387,0.72849,0.053024,-0.30499,-0.046566,0.18528,0.55919,-0.14538,0.12929,0.15792,-0.11644,-0.19686,0.57835,0.45677,0.1808,0.33584,0.32195,0.073463,0.36342,-0.43726,0.93005,0.29385,0.62354,0.95694,-0.22584,-0.072329,-0.43471,0.65353,0.31828,0.055073,-0.44741,0.21611,0.26318,0.61474
-0.37836,0.27673,-0.39142,-0.23264,-0.076182,0.10501,0.50747,0.36596,0.56359,0.30968,0.69727,-0.0022833,0.35523,0.19509,0.15236,-0.13466,0.25813,-0.36915,-0.17255,0.10107,0.82569,-0.083386,0.22179,0.42254,-0.0085259,-0.18655,0.22722,0.082145,-0.016278,-0.053974,-0.14678,-0.36221,-0.49606,0.071626,-0.55425,0.24355,0.42065,0.29538,-0.37556,-0.37778,-0.10751,-0.26123,0.35593,0.070484,0.015328,-0.30717,-0.20854,-0.015597,0.16709,0.43216,0.15582,0.046702,0.0028602,-0.054239,-0.55189,0.14702,-0.31506,0.27174
-0.25774,-0.18636,-0.12296,0.13826,0.23087,0.13477,0.29616,-0.19071,-0.19483,0.14839,-0.055183,-0.10586,-0.35032,-0.15096,0.27674,0.10037,0.42929,-0.0032448,0.020695,-0.30268,-0.52866,-0.21557,-0.65356,0.32655,0.14216,0.18386,-0.0094924,0.34591,-0.36108,-0.17159,-0.15107,-0.43458,0.20266,0.026891,-0.24855,0.36536,-0.085064,0.22722,0.62746,0.58719,0.31054,0.22568,0.16959,-0.12664,0.30068,0.70649,0.2419,-0.17964,-0.041578,0.31762,0.2665,0.2727,0.21509,0.29536,-0.072642,0.11834,0.52458,0.63743
0.051438,0.0054938,0.012476,0.028835,-0.1819,-0.72865,0.11013,-0.035875,0.17369,-0.34242,-0.3838,-0.14569,0.21613,-0.29734,-0.20029,-0.39109,0.55751,-0.65765,-0.39347,-0.17149,0.055091,0.36176,-0.077163,-0.77222,0.20134,-0.21182,-0.040378,-0.26595,0.33799,-0.19025,-0.55925,0.37053,0.55548,-0.16881,0.10335,-0.29352,0.016031,-0.38318,-0.02484,-0.12236,-0.42444,-0.30201,-0.67301,-0.40534,-0.31152,0.051162,-0.26479,-0.33447,-0.18632,-0.027188,-0.016529,0.46501,-0.25361,0.61209,-0.19706,-0.012954,-0.080911,-0.090977
0.35959,-0.050662,-0.32272,-0.067034,0.38729,0.68393,0.12997,0.14207,0.10021,-0.26833,-0.35934,-0.37239,0.45805,0.13103,-0.077558,-0.39514,-0.5225,-0.14066,0.13513,0.083753,0.066162,0.16882,0.25488,-0.22166,0.25635,-0.58734,-0.0072105,0.2111,0.080127,0.18921,0.55506,-0.029164,-0.46274,-0.4166,0.47044,0.028782,0.085318,-0.3463,0.036157,0.068764,-0.13079,-0.29244,0.16398,0.32631,-0.73655,-0.53866,-0.48542,-0.37675,-0.034772,-0.33456,-0.20303,0.55565,0.2436,-0.072835,0.093227,-0.088543,-0.20915,-0.15999
-0.047132,0.22009,0.29465,0.050387,0.15071,0.75838,0.61032,0.49966,0.51155,0.49435,0.53142,0.027573,-0.15562,0.22868,0.27295,-0.17662,-0.23606,0.41179,0.33205,0.46623,0.4888,-0.019383,0.88114,0.0029951,-0.007571,0.46887,0.52676,0.22011,0.34042,0.030308,0.40321,-0.25369,-0.18986,-0.069666,-0.021753,0.33675,0.83901,0.19491,0.68522,0.13619,0.50056,0.39013,0.52106,0.0093723,0.011511,-0.32203,0.11974,-0.00044896,-0.055124,0.074203,0.52865,-0.4459,0.38839,-0.26649,0.3181,0.30352,0.05066,-0.16655
-0.33018,-0.25001,0.27024,0.108,-0.15869,-0.40194,-0.50469,-0.26327,-0.093993,-0.31732,0.016618,0.30795,0.22983,0.03785,-0.45548,0.20176,-0.050958,-0.47934,-0.029973,-0.21994,-0.10243,-0.19191,-0.35264,0.10563,-0.11147,-0.25346,-0.35344,0.11889,-0.2212,0.0071982,-0.24281,-0.37193,-0.66805,-0.34932,-0.21133,-0.049031,-0.080482,-0.079171,0.3351,0.16222,-0.1158,-0.28824,-0.072234,-0.30909,-0.36733,0.094229,0.17146,-0.30049,-0.22758,-0.20697,-0.06537,0.27448,-0.18432,-0.49877,-0.47289,-0.048409,0.052952,-0.36739
-0.48219,0.38365,-0.20609,0.1425,-0.69902,-0.0338,-0.026816,0.069913,0.04026,0.116,-0.23207,0.11251,-0.74619,-0.27888,0.12154,-0.21054,-0.36823,-0.18052,-0.11991,-0.53486,0.055112,0.11106,-0.33618,-0.30588,0.63455,0.096806,-0.35957,-0.24337,0.26911,0.22835,-0.5042,0.085051,-0.48689,-0.47116,-0.23344,0.11255,-0.25701,-0.21799,0.337,-0.40361,-0.25962,-0.48163,-1.0252,-0.33963,-0.2486,-0.10855,-0.085231,-0.43197,0.2225,-0.2329,-0.082393,0.031855,0.024364,-0.53877,0.26439,0.16693,-0.30842,0.030171
-0.48502,-0.35293,0.11791,-0.80097,0.060859,-0.43208,-0.38918,-0.50058,-0.59585,-0.46064,-0.62599,0.55245,-0.50403,-0.21081,-0.41379,0.43924,-0.29391,-0.36369,-0.007131,-0.29696,-0.59406,-0.10347,-0.01054,-0.14752,-0.083472,-0.4312,-0.077172,0.32983,-0.14234,-0.11757,-0.094887,-0.00069554,-0.0089477,-0.24339,-0.36961,0.17956,-0.085209,-0.043612,-0.20631,-0.18301,0.045565,-0.22801,-0.29151,0.15521,0.0002921,-0.18345,0.18855,0.11566,0.12085,-0.2458,-0.35422,-0.043733,-0.057839,-0.3223,0.12689,0.043891,-0.048447,-0.47086
-0.040666,-0.13478,-0.024806,-0.038767,-0.24008,0.62999,-0.28685,0.09243,0.2331,-0.38892,0.17061,-0.27781,-0.057292,-0.53917,-0.41149,-0.52703,-0.26382,0.25152,-0.16026,-0.35362,0.044234,-0.43923,-0.26866,0.051453,-0.11341,-0.25421,0.2136,0.23622,0.097691,0.13019,-0.16766,-0.039243,0.22974,-0.59546,0.29202,0.11119,-0.21797,-0.10892,0.82891,0.16215,-0.14715,-0.30718,-0.4664,0.41995,-0.37181,0.28617,0.22188,-0.13589,0.084278,0.078966,0.084423,-0.29987,0.49928,-0.17588,-0.26468,0.32416,-0.2342,0.14855
-0.36482,-0.85985,-0.49803,-0.074052,-0.19865,-0.60365,-0.093147,-0.85684,-0.61831,-0.33862,-0.64196,0.069558,-0.14564,-0.82338,-0.46813,-0.093832,-0.039107,-0.10725,-0.46824,0.02958,0.31907,-0.82245,0.12654,-0.4411,-0.82274,0.14583,-0.47863,-0.12337,-0.093878,0.2223,-0.32836,0.1985,0.3278,0.36735,0.25607,-0.34465,-0.87352,-0.359,-0.14618,-0.10903,-0.32943,-0.57211,-0.0085559,-0.1733,-0.090066,-0.056078,-0.44445,0.027803,-0.32162,-0.63595,0.2592,-0.41918,-0.47589,-0.44015,-0.018057,-0.29294,-0.12388,-0.3021
-0.41316,-0.18431,-0.35594,-0.31128,-0.72446,-0.24398,-0.59069,-0.47414,-0.71428,-0.42621,-0.33136,-0.51306,1.0971,-0.60654,-0.67517,-0.26063,-0.72654,-0.10378,-0.63706,-0.2835,-0.24396,-0.039629,-0.10857,0.082858,-0.28516,0.21465,0.36583,0.11604,-0.1546,0.10985,-0.34673,0.022767,-0.46603,0.27725,-0.090299,0.25272,-0.23069,0.1134,0.046473,-0.1973,-0.041818,-0.14162,-0.67174,-0.38177,-0.11912,-0.20383,0.2783,0.041855,-0.59015,0.2021,-0.13425,-0.46023,-0.35642,0.61239,-0.37495,-0.071923,-0.50396,-0.071187
0.70353,0.10437,-0.013953,0.33838,-0.40741,0.020196,-0.074306,0.26381,-0.27825,0.20594,-0.39817,-0.32672,-0.65855,-0.2765,-0.048563,0.099452,-0.076976,-0.15089,-0.6321,-0.53494,0.24597,0.44773,-0.11141,0.14076,0.39072,0.32729,-0.11815,-0.02009,0.20287,0.11869,-0.5337,-0.6692,-0.11665,0.1071,-0.23913,0.048451,0.025369,0.27137,0.38857,-0.31766,0.074205,-0.51137,-0.75431,0.38834,0.00092288,-0.15702,-0.90372,0.088959,-0.30793,0.2549,-0.12694,0.67815,0.35372,-0.39371,-0.16051,-0.059296,0.1033,-0.018896
-0.039699,0.24281,-0.15285,0.21001,-0.14745,-0.24231,-0.012559,0.4546,0.47349,0.25363,0.098398,-0.31421,0.21765,0.28711,0.10563,0.004378,-0.025383,-0.44042,0.0018252,-0.15039,-0.12949,0.34783,-0.0016529,0.067376,0.85682,-0.17176,-0.15185,-0.10652,0.13372,0.11041,-0.24108,0.60783,0.80913,-0.43548,0.14126,-0.18288,-0.09861,0.16757,0.046824,0.3523,0.11143,-0.066546,0.2598,0.42254,-0.29588,-0.20864,-0.084452,-0.031726,0.6726,-0.13383,0.34901,0.0095465,-0.39,-0.091729,-0.15951,-0.012932,-0.073494,0.094109
0.66004,0.51621,0.68569,-0.10089,0.13848,-0.089718,0.0012584,0.29303,1.0034,0.46484,0.97021,0.20384,-0.58454,0.074894,0.64546,-0.049143,0.70312,0.4957,-0.086818,0.30638,0.85804,-0.0031737,-0.58654,0.070442,0.59147,0.29756,0.21325,-0.31352,0.18841,0.2538,0.079443,0.57235,-0.37419,-0.015321,-0.23368,0.10235,0.13836,0.88124,-0.82882,0.38322,-0.011255,0.072443,-0.11624,0.26965,0.003334,0.16096,0.46156,0.051291,-0.09391,0.053759,0.047104,0.24185,0.27552,0.017185,-0.095422,0.30847,0.13791,-0.015761
0.046771,0.010765,-0.11599,-0.19888,-0.14449,0.3571,0.1016,-0.039832,0.27398,0.15859,-0.17814,-0.060961,0.24975,0.21496,-0.023753,0.082044,0.50274,-0.38645,-0.10681,-0.16766,0.38306,0.13189,0.38004,-0.36869,-0.39853,-0.24856,0.36996,0.27501,-0.14187,0.11898,0.16045,0.84407,0.0331,-0.39335,-0.22039,-0.1541,-0.0088782,0.30876,-0.52447,-0.037084,0.15885,0.014521,0.094886,-0.1741,0.097577,0.31988,0.35087,0.38447,0.42289,-0.17704,-0.34386,0.11994,0.31904,0.056598,0.5783,0.17908,0.090868,0.0028782
